lat,long,
47.26475,-52.77792, 
47.26474,-52.77792, 
47.26473,-52.77792, 
47.26472,-52.77792, 
47.26471,-52.77793, 
47.2647,-52.77793, 
47.26469,-52.77793, 
47.26468,-52.77794, 
47.26467,-52.77794, 
47.26466,-52.77794, 
47.26465,-52.77795, 
47.26464,-52.77796, 
47.26462,-52.77796, 
47.26461,-52.77797, 
47.2646,-52.77798, 
47.26459,-52.77799, 
47.26458,-52.778, 
47.26457,-52.77801, 
47.26456,-52.77802, 
47.26455,-52.77803, 
47.26454,-52.77803, 
47.26454,-52.77804, 
47.26453,-52.77805, 
47.26453,-52.77805, 
47.26452,-52.77806, 
47.26451,-52.77807, 
47.26449,-52.77808, 
47.26448,-52.77809, 
47.26446,-52.77809, 
47.26446,-52.77809, 
47.26445,-52.77809, 
47.26445,-52.77808, 
47.26445,-52.77807, 
47.26444,-52.77805, 
47.26444,-52.77804, 
47.26444,-52.77803, 
47.26444,-52.77802, 
47.26445,-52.77799, 
47.26445,-52.77798, 
47.26445,-52.77798, 
47.26445,-52.77797, 
47.26445,-52.77796, 
47.26445,-52.77794, 
47.26444,-52.77794, 
47.26444,-52.77793, 
47.26443,-52.77794, 
47.26442,-52.77794, 
47.26442,-52.77795, 
47.26442,-52.77796, 
47.26441,-52.77797, 
47.26441,-52.77797, 
47.26441,-52.77798, 
47.2644,-52.77799, 
47.2644,-52.77799, 
47.26439,-52.778, 
47.26439,-52.778, 
47.26438,-52.77801, 
47.26438,-52.77802, 
47.26438,-52.77803, 
47.26438,-52.77803, 
47.26438,-52.77804, 
47.26437,-52.77805, 
47.26437,-52.77805, 
47.26437,-52.77806, 
47.26436,-52.77807, 
47.26436,-52.77807, 
47.26436,-52.77808, 
47.26436,-52.77808, 
47.26436,-52.77809, 
47.26436,-52.77809, 
47.26436,-52.77811, 
47.26435,-52.77811, 
47.26435,-52.77812, 
47.26435,-52.77812, 
47.26435,-52.77813, 
47.26434,-52.77813, 
47.26434,-52.77814, 
47.26434,-52.77815, 
47.26433,-52.77816, 
47.26433,-52.77817, 
47.26432,-52.77818, 
47.26432,-52.77819, 
47.26432,-52.77819, 
47.26431,-52.77819, 
47.26431,-52.7782, 
47.2643,-52.7782, 
47.26429,-52.7782, 
47.26429,-52.7782, 
47.26429,-52.7782, 
47.26429,-52.7782, 
47.26429,-52.7782, 
47.2643,-52.77819, 
47.2643,-52.77819, 
47.26431,-52.77819, 
47.26431,-52.77819, 
47.26431,-52.77819, 
47.26432,-52.77819, 
47.26432,-52.77819, 
47.26433,-52.77819, 
47.26433,-52.7782, 
47.26434,-52.77819, 
47.26434,-52.77819, 
47.26435,-52.7782, 
47.26435,-52.77819, 
47.26436,-52.77819, 
47.26436,-52.77819, 
47.26436,-52.77819, 
47.26437,-52.77819, 
47.26437,-52.77819, 
47.26438,-52.77819, 
47.26438,-52.77819, 
47.26439,-52.77819, 
47.26439,-52.77819, 
47.2644,-52.77819, 
47.2644,-52.77819, 
47.2644,-52.77819, 
47.26441,-52.77819, 
47.26441,-52.77819, 
47.26442,-52.77819, 
47.26442,-52.7782, 
47.26442,-52.7782, 
47.26443,-52.7782, 
47.26443,-52.77821, 
47.26444,-52.77821, 
47.26444,-52.77821, 
47.26445,-52.77822, 
47.26445,-52.77823, 
47.26445,-52.77824, 
47.26445,-52.77825, 
47.26444,-52.77825, 
47.26444,-52.77826, 
47.26444,-52.77827, 
47.26443,-52.77829, 
47.26443,-52.77829, 
47.26443,-52.77831, 
47.26442,-52.77833, 
47.26442,-52.77833, 
47.26441,-52.77835, 
47.26441,-52.77836, 
47.2644,-52.77838, 
47.2644,-52.77839, 
47.2644,-52.77839, 
47.26439,-52.77841, 
47.26438,-52.77843, 
47.26438,-52.77844, 
47.26437,-52.77845, 
47.26436,-52.77846, 
47.26435,-52.77846, 
47.26435,-52.77846, 
47.26434,-52.77846, 
47.26433,-52.77846, 
47.26432,-52.77846, 
47.26431,-52.77846, 
47.2643,-52.77846, 
47.26429,-52.77846, 
47.26428,-52.77847, 
47.26427,-52.77847, 
47.26426,-52.77847, 
47.26426,-52.77847, 
47.26425,-52.77846, 
47.26424,-52.77845, 
47.26424,-52.77844, 
47.26423,-52.77844, 
47.26423,-52.77844, 
47.26422,-52.77843, 
47.26422,-52.77843, 
47.26421,-52.77843, 
47.2642,-52.77843, 
47.2642,-52.77843, 
47.2642,-52.77844, 
47.26421,-52.77844, 
47.26421,-52.77845, 
47.26421,-52.77846, 
47.26421,-52.77846, 
47.2642,-52.77847, 
47.2642,-52.77847, 
47.26419,-52.77847, 
47.26418,-52.77847, 
47.26417,-52.77848, 
47.26416,-52.77847, 
47.26416,-52.77846, 
47.26416,-52.77844, 
47.26415,-52.77844, 
47.26414,-52.77844, 
47.26413,-52.77845, 
47.26413,-52.77846, 
47.26413,-52.77846, 
47.26413,-52.77847, 
47.26412,-52.77848, 
47.26411,-52.77849, 
47.2641,-52.7785, 
47.2641,-52.77851, 
47.26409,-52.77851, 
47.26408,-52.77851, 
47.26408,-52.77851, 
47.26407,-52.77853, 
47.26407,-52.77854, 
47.26406,-52.77854, 
47.26405,-52.77854, 
47.26405,-52.77854, 
47.26404,-52.77853, 
47.26405,-52.77851, 
47.26405,-52.77851, 
47.26405,-52.7785, 
47.26405,-52.7785, 
47.26407,-52.77848, 
47.26407,-52.77847, 
47.26407,-52.77846, 
47.26407,-52.77846, 
47.26406,-52.77847, 
47.26405,-52.77848, 
47.26405,-52.77849, 
47.26405,-52.77849, 
47.26404,-52.7785, 
47.26404,-52.77851, 
47.26403,-52.77852, 
47.26403,-52.77852, 
47.26402,-52.77853, 
47.26402,-52.77853, 
47.26401,-52.77852, 
47.26401,-52.77852, 
47.264,-52.77851, 
47.264,-52.77851, 
47.26401,-52.7785, 
47.26401,-52.77849, 
47.26401,-52.77849, 
47.26402,-52.77848, 
47.26402,-52.77847, 
47.26402,-52.77846, 
47.26402,-52.77845, 
47.26402,-52.77845, 
47.26401,-52.77846, 
47.26401,-52.77846, 
47.26401,-52.77847, 
47.264,-52.77848, 
47.26399,-52.77849, 
47.26399,-52.7785, 
47.26398,-52.7785, 
47.26398,-52.7785, 
47.26398,-52.77849, 
47.26398,-52.77849, 
47.26397,-52.77848, 
47.26397,-52.77847, 
47.26397,-52.77846, 
47.26397,-52.77847, 
47.26397,-52.77847, 
47.26396,-52.77848, 
47.26396,-52.77849, 
47.26396,-52.7785, 
47.26395,-52.7785, 
47.26395,-52.7785, 
47.26395,-52.7785, 
47.26394,-52.77849, 
47.26394,-52.77849, 
47.26393,-52.77849, 
47.26392,-52.7785, 
47.26392,-52.7785, 
47.26391,-52.77851, 
47.26391,-52.77852, 
47.2639,-52.77853, 
47.26389,-52.77853, 
47.26389,-52.77853, 
47.26388,-52.77853, 
47.26388,-52.77852, 
47.26388,-52.77851, 
47.26387,-52.77851, 
47.26388,-52.7785, 
47.26388,-52.7785, 
47.26388,-52.77849, 
47.26387,-52.77847, 
47.26387,-52.77846, 
47.26387,-52.77846, 
47.26386,-52.77847, 
47.26386,-52.77847, 
47.26386,-52.77848, 
47.26385,-52.77848, 
47.26384,-52.77849, 
47.26383,-52.77849, 
47.26382,-52.77849, 
47.26382,-52.77848, 
47.26382,-52.77847, 
47.26381,-52.77845, 
47.26381,-52.77845, 
47.2638,-52.77845, 
47.26377,-52.77846, 
47.26377,-52.77846, 
47.26378,-52.77846, 
47.26376,-52.77845, 
47.26375,-52.77845, 
47.26374,-52.77844, 
47.26373,-52.77844, 
47.26372,-52.77844, 
47.26372,-52.77844, 
47.26372,-52.77843, 
47.26371,-52.77844, 
47.2637,-52.77845, 
47.2637,-52.77846, 
47.2637,-52.77846, 
47.2637,-52.77847, 
47.26369,-52.77847, 
47.26368,-52.77847, 
47.26368,-52.77848, 
47.26367,-52.77848, 
47.26366,-52.77848, 
47.26366,-52.77848, 
47.26365,-52.77848, 
47.26365,-52.77848, 
47.26365,-52.77848, 
47.26364,-52.77848, 
47.26364,-52.77849, 
47.26363,-52.77849, 
47.26363,-52.77849, 
47.26363,-52.7785, 
47.26362,-52.77851, 
47.26361,-52.77852, 
47.26361,-52.77853, 
47.2636,-52.77853, 
47.2636,-52.77854, 
47.2636,-52.77855, 
47.26359,-52.77855, 
47.26358,-52.77856, 
47.26358,-52.77856, 
47.26358,-52.77855, 
47.26358,-52.77855, 
47.26357,-52.77854, 
47.26357,-52.77854, 
47.26357,-52.77854, 
47.26356,-52.77855, 
47.26355,-52.77855, 
47.26355,-52.77855, 
47.26354,-52.77855, 
47.26354,-52.77855, 
47.26353,-52.77854, 
47.26353,-52.77854, 
47.26352,-52.77854, 
47.26352,-52.77853, 
47.26352,-52.77853, 
47.26351,-52.77852, 
47.2635,-52.77853, 
47.2635,-52.77853, 
47.26349,-52.77854, 
47.26349,-52.77855, 
47.26349,-52.77855, 
47.26348,-52.77855, 
47.26348,-52.77856, 
47.26348,-52.77856, 
47.26347,-52.77857, 
47.26347,-52.77857, 
47.26346,-52.77858, 
47.26346,-52.77858, 
47.26345,-52.77859, 
47.26345,-52.77859, 
47.26344,-52.7786, 
47.26343,-52.77861, 
47.26341,-52.77862, 
47.2634,-52.77862, 
47.26339,-52.77862, 
47.26339,-52.77862, 
47.26338,-52.77862, 
47.26337,-52.77862, 
47.26336,-52.77862, 
47.26336,-52.77862, 
47.26335,-52.77862, 
47.26335,-52.77862, 
47.26334,-52.77862, 
47.26333,-52.77862, 
47.26333,-52.77863, 
47.26332,-52.77863, 
47.26331,-52.77864, 
47.2633,-52.77865, 
47.26329,-52.77865, 
47.26329,-52.77865, 
47.26328,-52.77865, 
47.26328,-52.77865, 
47.26327,-52.77865, 
47.26327,-52.77865, 
47.26326,-52.77865, 
47.26325,-52.77865, 
47.26324,-52.77865, 
47.26324,-52.77864, 
47.26323,-52.77864, 
47.26323,-52.77863, 
47.26323,-52.77862, 
47.26323,-52.77861, 
47.26324,-52.7786, 
47.26324,-52.77859, 
47.26324,-52.77859, 
47.26324,-52.77858, 
47.26324,-52.77857, 
47.26323,-52.77857, 
47.26323,-52.77857, 
47.26323,-52.77858, 
47.26322,-52.77858, 
47.26322,-52.77858, 
47.26321,-52.77858, 
47.26321,-52.77858, 
47.2632,-52.77859, 
47.26319,-52.7786, 
47.26319,-52.77861, 
47.26319,-52.77861, 
47.26317,-52.77863, 
47.26317,-52.77863, 
47.26316,-52.77863, 
47.26316,-52.77863, 
47.26315,-52.77864, 
47.26314,-52.77864, 
47.26314,-52.77864, 
47.26313,-52.77863, 
47.26313,-52.77863, 
47.26312,-52.77862, 
47.26312,-52.77861, 
47.26312,-52.77861, 
47.26311,-52.77861, 
47.2631,-52.7786, 
47.2631,-52.7786, 
47.2631,-52.7786, 
47.2631,-52.77858, 
47.26309,-52.77858, 
47.26309,-52.77857, 
47.26309,-52.77856, 
47.26308,-52.77855, 
47.26308,-52.77855, 
47.26307,-52.77855, 
47.26307,-52.77855, 
47.26306,-52.77855, 
47.26306,-52.77853, 
47.26306,-52.77852, 
47.26307,-52.7785, 
47.26307,-52.7785, 
47.26307,-52.77849, 
47.26307,-52.77848, 
47.26307,-52.77847, 
47.26306,-52.77847, 
47.26305,-52.77847, 
47.26305,-52.77848, 
47.26304,-52.77848, 
47.26303,-52.77847, 
47.26302,-52.77848, 
47.26302,-52.77847, 
47.26301,-52.77847, 
47.26301,-52.77847, 
47.263,-52.77847, 
47.26298,-52.77847, 
47.26297,-52.77847, 
47.26296,-52.77847, 
47.26295,-52.77846, 
47.26295,-52.77846, 
47.26295,-52.77846, 
47.26294,-52.77846, 
47.26294,-52.77845, 
47.26294,-52.77844, 
47.26294,-52.77842, 
47.26294,-52.77842, 
47.26294,-52.77841, 
47.26295,-52.7784, 
47.26295,-52.77839, 
47.26296,-52.77839, 
47.26296,-52.77838, 
47.26297,-52.77837, 
47.26297,-52.77836, 
47.26298,-52.77836, 
47.26298,-52.77836, 
47.26299,-52.77836, 
47.26299,-52.77835, 
47.26299,-52.77835, 
47.26299,-52.77834, 
47.26299,-52.77833, 
47.26298,-52.77833, 
47.26298,-52.77833, 
47.26297,-52.77833, 
47.26297,-52.77832, 
47.26297,-52.77832, 
47.26297,-52.77831, 
47.26296,-52.77831, 
47.26296,-52.77831, 
47.26295,-52.7783, 
47.26294,-52.7783, 
47.26293,-52.7783, 
47.26293,-52.77829, 
47.26292,-52.7783, 
47.26291,-52.7783, 
47.26291,-52.77831, 
47.2629,-52.77831, 
47.2629,-52.77831, 
47.26289,-52.77831, 
47.26289,-52.77832, 
47.26288,-52.77832, 
47.26287,-52.77832, 
47.26286,-52.77832, 
47.26286,-52.77832, 
47.26285,-52.77832, 
47.26285,-52.77832, 
47.26284,-52.77832, 
47.26284,-52.77831, 
47.26283,-52.7783, 
47.26283,-52.7783, 
47.26283,-52.77829, 
47.26282,-52.77829, 
47.26282,-52.77828, 
47.26282,-52.77828, 
47.26281,-52.77826, 
47.26281,-52.77826, 
47.26281,-52.77826, 
47.2628,-52.77826, 
47.26279,-52.77825, 
47.26278,-52.77825, 
47.26278,-52.77825, 
47.26277,-52.77825, 
47.26277,-52.77824, 
47.26277,-52.77824, 
47.26277,-52.77823, 
47.26278,-52.77823, 
47.26278,-52.77822, 
47.26279,-52.77822, 
47.26279,-52.77822, 
47.26278,-52.77822, 
47.26278,-52.77822, 
47.26277,-52.77821, 
47.26276,-52.77821, 
47.26276,-52.77821, 
47.26275,-52.77822, 
47.26275,-52.77822, 
47.26274,-52.77822, 
47.26273,-52.77822, 
47.26272,-52.77822, 
47.26272,-52.77822, 
47.26271,-52.77821, 
47.2627,-52.77821, 
47.2627,-52.77821, 
47.26269,-52.77821, 
47.26269,-52.77821, 
47.26268,-52.7782, 
47.26268,-52.7782, 
47.26267,-52.7782, 
47.26267,-52.7782, 
47.26266,-52.7782, 
47.26266,-52.7782, 
47.26265,-52.7782, 
47.26264,-52.7782, 
47.26264,-52.7782, 
47.26263,-52.7782, 
47.26263,-52.7782, 
47.26262,-52.77821, 
47.26262,-52.77821, 
47.26261,-52.7782, 
47.26261,-52.7782, 
47.26261,-52.7782, 
47.2626,-52.77819, 
47.2626,-52.77818, 
47.2626,-52.77816, 
47.2626,-52.77816, 
47.26259,-52.77815, 
47.26259,-52.77815, 
47.26259,-52.77816, 
47.26258,-52.77816, 
47.26258,-52.77817, 
47.26258,-52.77818, 
47.26257,-52.77818, 
47.26257,-52.77819, 
47.26256,-52.77819, 
47.26255,-52.77819, 
47.26254,-52.77819, 
47.26253,-52.77818, 
47.26252,-52.77818, 
47.26252,-52.77818, 
47.26251,-52.77818, 
47.26251,-52.77817, 
47.26249,-52.77817, 
47.26249,-52.77816, 
47.26248,-52.77816, 
47.26248,-52.77816, 
47.26247,-52.77816, 
47.26247,-52.77816, 
47.26246,-52.77815, 
47.26245,-52.77815, 
47.26245,-52.77814, 
47.26244,-52.77814, 
47.26243,-52.77814, 
47.26242,-52.77813, 
47.26241,-52.77813, 
47.26241,-52.77812, 
47.2624,-52.77812, 
47.2624,-52.77812, 
47.26239,-52.77812, 
47.26239,-52.77811, 
47.26238,-52.77811, 
47.26238,-52.7781, 
47.26238,-52.77809, 
47.26239,-52.77808, 
47.26239,-52.77808, 
47.26239,-52.77807, 
47.26238,-52.77807, 
47.26237,-52.77807, 
47.26236,-52.77807, 
47.26236,-52.77807, 
47.26236,-52.77806, 
47.26235,-52.77805, 
47.26235,-52.77804, 
47.26236,-52.77804, 
47.26236,-52.77803, 
47.26236,-52.77803, 
47.26237,-52.77802, 
47.26238,-52.77802, 
47.26238,-52.77802, 
47.26238,-52.77801, 
47.26239,-52.778, 
47.26239,-52.77799, 
47.26239,-52.77798, 
47.26239,-52.77798, 
47.26239,-52.77797, 
47.26239,-52.77796, 
47.26238,-52.77796, 
47.26237,-52.77796, 
47.26237,-52.77796, 
47.26236,-52.77796, 
47.26236,-52.77796, 
47.26235,-52.77795, 
47.26235,-52.77794, 
47.26235,-52.77793, 
47.26235,-52.77792, 
47.26235,-52.77791, 
47.26235,-52.77791, 
47.26235,-52.7779, 
47.26235,-52.77789, 
47.26236,-52.77789, 
47.26236,-52.77788, 
47.26237,-52.77788, 
47.26238,-52.77787, 
47.26239,-52.77787, 
47.26239,-52.77787, 
47.2624,-52.77787, 
47.2624,-52.77787, 
47.26241,-52.77787, 
47.26242,-52.77787, 
47.26242,-52.77787, 
47.26243,-52.77786, 
47.26242,-52.77785, 
47.26242,-52.77785, 
47.26241,-52.77785, 
47.2624,-52.77785, 
47.26239,-52.77785, 
47.26239,-52.77785, 
47.26238,-52.77785, 
47.26237,-52.77786, 
47.26236,-52.77787, 
47.26236,-52.77788, 
47.26235,-52.77788, 
47.26234,-52.77788, 
47.26234,-52.77789, 
47.26233,-52.77789, 
47.26232,-52.77789, 
47.26231,-52.77788, 
47.2623,-52.77788, 
47.2623,-52.77788, 
47.2623,-52.77787, 
47.2623,-52.77787, 
47.26229,-52.77787, 
47.26229,-52.77787, 
47.26228,-52.77787, 
47.26227,-52.77787, 
47.26227,-52.77787, 
47.26226,-52.77787, 
47.26225,-52.77787, 
47.26225,-52.77787, 
47.26224,-52.77787, 
47.26224,-52.77787, 
47.26224,-52.77786, 
47.26223,-52.77786, 
47.26223,-52.77787, 
47.26222,-52.77787, 
47.26221,-52.77787, 
47.26221,-52.77787, 
47.26221,-52.77786, 
47.26221,-52.77785, 
47.26221,-52.77785, 
47.2622,-52.77785, 
47.26219,-52.77786, 
47.26219,-52.77786, 
47.26219,-52.77786, 
47.26218,-52.77787, 
47.26218,-52.77787, 
47.26217,-52.77787, 
47.26216,-52.77787, 
47.26216,-52.77787, 
47.26215,-52.77787, 
47.26214,-52.77787, 
47.26214,-52.77788, 
47.26213,-52.77788, 
47.26213,-52.77788, 
47.26212,-52.77788, 
47.26212,-52.77789, 
47.26211,-52.77789, 
47.26211,-52.77789, 
47.2621,-52.77789, 
47.26209,-52.77789, 
47.26208,-52.77789, 
47.26208,-52.77789, 
47.26207,-52.77789, 
47.26207,-52.7779, 
47.26206,-52.7779, 
47.26206,-52.7779, 
47.26205,-52.77789, 
47.26205,-52.77789, 
47.26205,-52.77788, 
47.26205,-52.77787, 
47.26205,-52.77787, 
47.26204,-52.77787, 
47.26203,-52.77787, 
47.26203,-52.77787, 
47.26202,-52.77788, 
47.26202,-52.77788, 
47.26201,-52.77788, 
47.262,-52.77788, 
47.26199,-52.77788, 
47.26199,-52.77788, 
47.26198,-52.77788, 
47.26198,-52.77788, 
47.26198,-52.77789, 
47.26197,-52.7779, 
47.26197,-52.7779, 
47.26197,-52.7779, 
47.26196,-52.7779, 
47.26195,-52.7779, 
47.26194,-52.7779, 
47.26194,-52.7779, 
47.26193,-52.7779, 
47.26193,-52.7779, 
47.26192,-52.7779, 
47.26192,-52.7779, 
47.26191,-52.77789, 
47.2619,-52.7779, 
47.26189,-52.7779, 
47.26188,-52.7779, 
47.26187,-52.7779, 
47.26186,-52.7779, 
47.26186,-52.7779, 
47.26185,-52.77789, 
47.26184,-52.77789, 
47.26184,-52.77789, 
47.26183,-52.77788, 
47.26182,-52.77788, 
47.26181,-52.77788, 
47.2618,-52.77788, 
47.2618,-52.77788, 
47.26179,-52.77788, 
47.26179,-52.77787, 
47.26178,-52.77787, 
47.26177,-52.77786, 
47.26177,-52.77786, 
47.26176,-52.77785, 
47.26175,-52.77784, 
47.26174,-52.77784, 
47.26173,-52.77783, 
47.26172,-52.77783, 
47.26172,-52.77783, 
47.26171,-52.77783, 
47.26171,-52.77782, 
47.26171,-52.77782, 
47.26171,-52.77781, 
47.26171,-52.77781, 
47.2617,-52.7778, 
47.26169,-52.7778, 
47.26167,-52.7778, 
47.26167,-52.7778, 
47.26166,-52.77779, 
47.26166,-52.77779, 
47.26165,-52.77779, 
47.26165,-52.77778, 
47.26165,-52.77777, 
47.26165,-52.77777, 
47.26165,-52.77776, 
47.26165,-52.77776, 
47.26164,-52.77776, 
47.26164,-52.77777, 
47.26163,-52.77779, 
47.26163,-52.7778, 
47.26163,-52.77781, 
47.26163,-52.77781, 
47.26162,-52.77782, 
47.26162,-52.77783, 
47.26162,-52.77783, 
47.2616,-52.77782, 
47.26159,-52.77781, 
47.26159,-52.77781, 
47.26158,-52.77781, 
47.26158,-52.77781, 
47.26157,-52.77781, 
47.26156,-52.77782, 
47.26156,-52.77782, 
47.26155,-52.77783, 
47.26155,-52.77783, 
47.26154,-52.77783, 
47.26154,-52.77783, 
47.26154,-52.77783, 
47.26154,-52.77783, 
47.26153,-52.77782, 
47.26152,-52.77783, 
47.26152,-52.77783, 
47.26151,-52.77783, 
47.26151,-52.77783, 
47.2615,-52.77783, 
47.26149,-52.77783, 
47.26149,-52.77783, 
47.26148,-52.77783, 
47.26148,-52.77783, 
47.26148,-52.77783, 
47.26148,-52.77782, 
47.26147,-52.77782, 
47.26147,-52.77782, 
47.26147,-52.77782, 
47.26146,-52.77782, 
47.26145,-52.77783, 
47.26145,-52.77783, 
47.26145,-52.77784, 
47.26144,-52.77784, 
47.26144,-52.77785, 
47.26144,-52.77785, 
47.26143,-52.77785, 
47.26142,-52.77785, 
47.26142,-52.77785, 
47.26141,-52.77785, 
47.26141,-52.77784, 
47.2614,-52.77784, 
47.2614,-52.77784, 
47.26139,-52.77784, 
47.26138,-52.77784, 
47.26137,-52.77784, 
47.26136,-52.77784, 
47.26136,-52.77784, 
47.26135,-52.77784, 
47.26134,-52.77785, 
47.26134,-52.77785, 
47.26133,-52.77786, 
47.26132,-52.77786, 
47.26131,-52.77786, 
47.26131,-52.77786, 
47.2613,-52.77787, 
47.26129,-52.77787, 
47.26128,-52.77787, 
47.26128,-52.77787, 
47.26128,-52.77787, 
47.26127,-52.77786, 
47.26126,-52.77786, 
47.26126,-52.77786, 
47.26125,-52.77786, 
47.26124,-52.77786, 
47.26123,-52.77787, 
47.26123,-52.77787, 
47.26122,-52.77786, 
47.26122,-52.77786, 
47.26121,-52.77786, 
47.26121,-52.77786, 
47.26121,-52.77786, 
47.2612,-52.77785, 
47.2612,-52.77785, 
47.26119,-52.77785, 
47.26118,-52.77786, 
47.26118,-52.77786, 
47.26117,-52.77786, 
47.26117,-52.77786, 
47.26116,-52.77786, 
47.26116,-52.77786, 
47.26115,-52.77787, 
47.26114,-52.77787, 
47.26113,-52.77787, 
47.26113,-52.77787, 
47.26112,-52.77787, 
47.26111,-52.77788, 
47.26111,-52.77788, 
47.26109,-52.77787, 
47.26109,-52.77787, 
47.26108,-52.77787, 
47.26107,-52.77787, 
47.26106,-52.77787, 
47.26105,-52.77787, 
47.26104,-52.77787, 
47.26104,-52.77787, 
47.26103,-52.77787, 
47.26103,-52.77786, 
47.26102,-52.77786, 
47.26101,-52.77786, 
47.261,-52.77786, 
47.26099,-52.77786, 
47.26098,-52.77786, 
47.26098,-52.77786, 
47.26097,-52.77786, 
47.26096,-52.77786, 
47.26096,-52.77786, 
47.26095,-52.77786, 
47.26094,-52.77786, 
47.26094,-52.77786, 
47.26093,-52.77786, 
47.26092,-52.77786, 
47.26092,-52.77786, 
47.26091,-52.77786, 
47.2609,-52.77786, 
47.26089,-52.77787, 
47.26088,-52.77787, 
47.26087,-52.77787, 
47.26087,-52.77787, 
47.26086,-52.77787, 
47.26086,-52.77787, 
47.26085,-52.77787, 
47.26084,-52.77788, 
47.26083,-52.77788, 
47.26083,-52.77788, 
47.26082,-52.77788, 
47.26081,-52.77789, 
47.26081,-52.77789, 
47.2608,-52.77789, 
47.2608,-52.77789, 
47.26079,-52.77789, 
47.26078,-52.77789, 
47.26078,-52.77789, 
47.26077,-52.77789, 
47.26076,-52.77789, 
47.26075,-52.77789, 
47.26075,-52.77789, 
47.26075,-52.77789, 
47.26074,-52.77788, 
47.26074,-52.77788, 
47.26073,-52.77789, 
47.26072,-52.77789, 
47.26071,-52.7779, 
47.2607,-52.7779, 
47.2607,-52.7779, 
47.26069,-52.7779, 
47.26068,-52.7779, 
47.26068,-52.7779, 
47.26066,-52.7779, 
47.26065,-52.77789, 
47.26065,-52.7779, 
47.26065,-52.7779, 
47.26064,-52.77789, 
47.26063,-52.77788, 
47.26063,-52.77788, 
47.26062,-52.77788, 
47.26061,-52.77788, 
47.2606,-52.77788, 
47.2606,-52.77789, 
47.26059,-52.77789, 
47.26058,-52.77789, 
47.26057,-52.77789, 
47.26057,-52.7779, 
47.26056,-52.7779, 
47.26056,-52.7779, 
47.26055,-52.7779, 
47.26054,-52.7779, 
47.26053,-52.7779, 
47.26052,-52.7779, 
47.26051,-52.7779, 
47.26051,-52.77789, 
47.26051,-52.77787, 
47.2605,-52.77787, 
47.2605,-52.77785, 
47.2605,-52.77784, 
47.2605,-52.77783, 
47.26051,-52.77782, 
47.26051,-52.77781, 
47.26051,-52.7778, 
47.26052,-52.7778, 
47.26052,-52.77779, 
47.26051,-52.77778, 
47.26051,-52.77777, 
47.2605,-52.77776, 
47.2605,-52.77776, 
47.26049,-52.77776, 
47.26049,-52.77776, 
47.26048,-52.77776, 
47.26048,-52.77776, 
47.26047,-52.77775, 
47.26046,-52.77776, 
47.26045,-52.77776, 
47.26045,-52.77775, 
47.26044,-52.77775, 
47.26044,-52.77774, 
47.26044,-52.77774, 
47.26044,-52.77773, 
47.26044,-52.77772, 
47.26043,-52.77772, 
47.26043,-52.77772, 
47.26042,-52.77771, 
47.26041,-52.77772, 
47.26041,-52.77772, 
47.26041,-52.77772, 
47.2604,-52.77772, 
47.26039,-52.77772, 
47.26039,-52.77773, 
47.26038,-52.77773, 
47.26038,-52.77772, 
47.26038,-52.77771, 
47.26038,-52.77771, 
47.26038,-52.7777, 
47.26038,-52.77769, 
47.26038,-52.77768, 
47.26038,-52.77767, 
47.26038,-52.77766, 
47.26038,-52.77765, 
47.26039,-52.77764, 
47.26039,-52.77763, 
47.2604,-52.77762, 
47.2604,-52.77762, 
47.2604,-52.77761, 
47.2604,-52.77761, 
47.26039,-52.77761, 
47.26039,-52.7776, 
47.26038,-52.77761, 
47.26038,-52.77761, 
47.26038,-52.77761, 
47.26037,-52.77762, 
47.26036,-52.77762, 
47.26034,-52.77763, 
47.26034,-52.77763, 
47.26033,-52.77764, 
47.26033,-52.77764, 
47.26032,-52.77764, 
47.26032,-52.77763, 
47.26033,-52.77762, 
47.26033,-52.77761, 
47.26033,-52.77761, 
47.26033,-52.7776, 
47.26033,-52.77759, 
47.26033,-52.77758, 
47.26032,-52.77758, 
47.26031,-52.77758, 
47.2603,-52.77758, 
47.26028,-52.77759, 
47.26026,-52.77761, 
47.26026,-52.77762, 
47.26025,-52.77763, 
47.26024,-52.77763, 
47.26024,-52.77764, 
47.26023,-52.77765, 
47.26023,-52.77765, 
47.26022,-52.77766, 
47.26021,-52.77766, 
47.2602,-52.77767, 
47.26019,-52.77766, 
47.26019,-52.77766, 
47.26019,-52.77765, 
47.26019,-52.77765, 
47.2602,-52.77763, 
47.2602,-52.77763, 
47.2602,-52.77762, 
47.26021,-52.77762, 
47.26021,-52.77762, 
47.26022,-52.77762, 
47.26022,-52.77761, 
47.26022,-52.7776, 
47.26022,-52.77759, 
47.26021,-52.77759, 
47.26021,-52.77759, 
47.2602,-52.77759, 
47.26019,-52.7776, 
47.26019,-52.77762, 
47.26018,-52.77763, 
47.26017,-52.77764, 
47.26016,-52.77765, 
47.26016,-52.77766, 
47.26015,-52.77767, 
47.26014,-52.77769, 
47.26012,-52.7777, 
47.2601,-52.77771, 
47.26009,-52.7777, 
47.26009,-52.77769, 
47.2601,-52.77769, 
47.2601,-52.77768, 
47.26011,-52.77767, 
47.26011,-52.77766, 
47.26012,-52.77766, 
47.26013,-52.77766, 
47.26013,-52.77765, 
47.26013,-52.77765, 
47.26012,-52.77766, 
47.26011,-52.77766, 
47.2601,-52.77767, 
47.2601,-52.77767, 
